year,gender,name,count
2014,F,Adelaida,9
2014,F,Adelaide,1034
2014,F,Adelaine,5
2014,F,Adele,317
2014,F,Adelia,16
2014,F,Adelie,7
2014,F,Adelina,535
2014,F,Adeline,1522
2014,F,Adella,28
2014,F,Adelle,41
2014,F,Adelyn,1651
2014,F,Adelyne,9
2014,F,Adelynn,1037
2014,F,Adelynne,15
2014,M,Adem,15
2014,M,Aden,974
2014,F,Aderinsola,5
2014,M,Adham,22
2014,F,Adhara,5
2014,M,Adhrit,11
2014,M,Adhvik,7
2014,F,Adhya,7
2014,F,Adi,10
2014,M,Adi,5
2014,F,Adia,9
2014,F,Adiba,5
2014,M,Adiel,57
2014,M,Adil,5
2014,F,Adilee,5
2014,F,Adilene,211
2014,F,Adilyn,136
2014,F,Adilynn,172
2014,M,Adin,47
2014,F,Adina,99
2014,M,Adir,6
2014,F,Adira,13
2014,F,Adison,28
2014,F,Adisyn,6
2014,F,Aditi,101
2014,M,Aditya,145
2014,F,Adlee,12
2014,F,Adleigh,35
2014,M,Adler,101
2014,F,Adley,129
2014,F,Adna,5
2014,M,Adnan,36
2014,M,Adolfo,96
2014,M,Adonai,18
2014,M,Adonijah,10
2014,M,Adonis,286
2014,F,Adora,18
2014,F,Adore,7
2014,F,Adria,10
2014,F,Adrian,48
2014,M,Adrian,6687
2014,F,Adriana,1848
2014,F,Adrianna,1246
2014,F,Adrianne,25
2014,M,Adriano,46
2014,M,Adric,5
2014,F,Adriel,10
2014,M,Adriel,642
2014,F,Adrielle,13
2014,M,Adrien,239
2014,F,Adrienne,287
2014,M,Adrik,6
2014,F,Adrina,21
2014,M,Adryan,6
2014,M,Advait,13
2014,M,Advaith,15
2014,M,Advay,17
2014,M,Advik,38
2014,M,Advith,5
2014,F,Adya,7
2014,M,Adyan,26
2014,F,Adylene,9
2014,M,Adyn,14
2014,F,Adyson,116
2014,M,Aedan,130
2014,M,Aeden,9
2014,M,Aedyn,6
2014,F,Aela,5
2014,F,Aerial,12
2014,F,Aerin,7
2014,F,Aeris,38
2014,M,Aero,5
2014,M,Aeron,10
2014,F,Aeryn,13
2014,M,Aeson,12
2014,M,Affan,6
2014,F,Afreen,5
2014,F,Afsheen,8
2014,F,Afton,53
2014,F,Aftyn,5
2014,M,Agam,7
2014,M,Agastya,15
2014,F,Agatha,36
2014,F,Agnes,147
2014,M,Agustin,204
2014,M,Ahaan,16
2014,F,Ahana,39
2014,M,Aharon,53
2014,F,Ahlam,15
2014,M,Ahmad,449
2014,F,Ahmani,5
2014,M,Ahmari,27
2014,M,Ahmed,453
2014,M,Ahmir,107
2014,F,Ahna,17
2014,M,Ahnaf,11
2014,M,Ahron,23
2014,M,Ahsan,9
2014,F,Ahtziri,19
2014,F,Ahuva,54
2014,M,Ahyan,5
2014,F,Aicha,24
2014,F,Aida,83
2014,M,Aidan,2266
2014,F,Aidel,9
2014,F,Aiden,13
2014,M,Aiden,13409
2014,M,Aidenn,5
2014,M,Aidric,12
2014,M,Aidyn,174
2014,F,Aiko,14
2014,F,Aila,62
2014,F,Ailah,5
2014,F,Ailani,70
2014,F,Ailany,10
2014,F,Aileen,491
2014,F,Ailene,7
2014,F,Ailey,13
2014,F,Ailin,27
2014,F,Ailyn,174
2014,F,Ailynn,14
2014,F,Aime,20
2014,F,Aimee,285
2014,F,Ainara,17
2014,F,Aine,12
2014,F,Ainhoa,5
2014,F,Ainslee,15
2014,F,Ainsleigh,5
2014,F,Ainsley,989
2014,F,Aira,7
2014,F,Airabella,6
2014,F,Airam,28
2014,M,Airam,5
2014,F,Airi,9
2014,F,Aisha,502
2014,F,Aishah,6
2014,F,Aishani,5
2014,F,Aisley,46
2014,F,Aislin,15
2014,F,Aisling,15
2014,F,Aislinn,36
2014,F,Aislyn,30
2014,F,Aislynn,19
2014,F,Aissata,5
2014,F,Aissatou,13
2014,F,Aitana,33
2014,M,Aithan,6
2014,F,Aiva,20
2014,F,Aixa,7
2014,F,Aiyana,284
2014,F,Aiyanna,123
2014,M,Aiyden,24
2014,F,Aiza,81
2014,F,Aizah,18
2014,M,Aizen,27
2014,M,Aj,37
2014,F,Aja,31
2014,M,Ajani,7
2014,M,Ajay,80
2014,F,Ajooni,5
2014,F,Akari,13
2014,M,Akash,13
2014,M,Akeem,53
2014,F,Akemi,10
2014,M,Akhil,35
2014,M,Akil,5
2014,F,Akilah,6
2014,F,Akira,181
2014,M,Akira,14
2014,M,Akiva,67
2014,M,Akram,6
2014,M,Aksel,61
2014,M,Akshaj,18
2014,M,Akshar,7
2014,F,Akshara,86
2014,M,Akshay,14
2014,F,Akshaya,16
2014,F,Akshita,5
2014,F,Alaa,13
2014,F,Alahni,6
2014,F,Alaia,35
2014,M,Alain,26
2014,F,Alaina,1727
2014,F,Alainah,7
2014,F,Alaisha,5
2014,F,Alaiya,10
2014,F,Alaiyah,33
2014,M,Alan,2471
2014,F,Alana,1664
2014,F,Alanah,121
2014,F,Alani,427
2014,F,Alanie,16
2014,F,Alanis,133
2014,F,Alanna,534
2014,F,Alannah,235
2014,F,Alanni,5
2014,F,Alany,14
2014,F,Alanys,5
2014,M,Alanzo,11
2014,M,Alaric,82
2014,M,Alasdair,7
2014,F,Alasia,26
2014,F,Alaska,7
2014,F,Alaya,295
2014,F,Alayah,515
2014,F,Alayla,37
2014,F,Alayna,1521
2014,F,Alaynah,25
2014,F,Alaynna,8
2014,F,Alaysha,14
2014,F,Alayshia,5
2014,F,Alaysia,231
2014,F,Alayza,11
2014,F,Alayzia,5
2014,F,Alazae,5
2014,F,Alazne,5
2014,F,Alba,95
2014,F,Albany,5
2014,M,Albert,663
2014,M,Alberto,488
2014,M,Aldair,16
2014,M,Alden,301
2014,M,Alder,22
2014,M,Aldo,365
2014,F,Alea,35
2014,F,Aleah,733
2014,F,Aleaha,5
2014,F,Aleana,7
2014,M,Alec,606
2014,M,Aleczander,14
2014,F,Aleeah,83
2014,M,Aleem,9
2014,F,Aleen,33
2014,F,Aleena,583
2014,F,Aleenah,13
2014,F,Aleeya,8
2014,F,Aleeyah,37
2014,F,Aleeza,31
2014,F,Aleia,6
2014,F,Aleiah,5
2014,F,Aleida,24
2014,F,Aleigh,5
2014,F,Aleigha,187
2014,F,Aleina,9
2014,F,Aleiya,5
2014,F,Aleiyah,5
2014,F,Alejandra,673
2014,M,Alejandro,2586
2014,M,Alek,68
2014,F,Alekhya,5
2014,M,Aleksandar,9
2014,M,Aleksander,107
2014,M,Aleksandr,35
2014,F,Aleksandra,54
2014,M,Alekzander,24
2014,M,Alen,21
2014,F,Alena,428
2014,F,Alenna,8
2014,F,Alesandra,7
2014,F,Alessa,66
2014,F,Alessandra,1053
2014,M,Alessandro,375
2014,F,Alessia,157
2014,M,Alessio,35
2014,F,Alethea,5
2014,F,Aletheia,15
2014,F,Alex,104
2014,M,Alex,3176
2014,F,Alexa,4239
2014,F,Alexah,5
2014,M,Alexander,15427
2014,F,Alexandra,3307
2014,M,Alexandre,63
2014,F,Alexandrea,22
2014,F,Alexandria,1593
2014,M,Alexandro,93
2014,M,Alexandros,21
2014,M,Alexandru,6
2014,M,Alexavier,62
2014,M,Alexei,5
2014,M,Alexey,15
2014,F,Alexi,33
2014,M,Alexi,8
2014,F,Alexia,1197
2014,F,Alexie,9
2014,F,Alexis,4233
2014,M,Alexis,1158
2014,M,Alexsander,14
2014,F,Alexsandra,11
2014,F,Alexus,59
2014,F,Alexxa,16
2014,F,Alexys,5
2014,M,Alexzander,277
2014,F,Aleya,17
2014,F,Aleyah,60
2014,F,Aleyda,137
2014,F,Aleyna,55
2014,F,Aleyza,22
2014,M,Alfonso,215
2014,M,Alfred,234
2014,M,Alfredo,487
2014,F,Ali,186
2014,M,Ali,978
2014,F,Alia,346
2014,F,Aliah,126
2014,F,Aliana,337
2014,F,Alianna,201
2014,F,Aliannah,25
2014,F,Alianny,5
2014,F,Alice,3046
2014,F,Alicen,5
2014,F,Alicia,943
2014,F,Alicja,9
2014,M,Alii,5
2014,M,Alijah,554
2014,F,Alik,5
2014,F,Alika,5
2014,M,Alika,6
2014,M,Alim,5
2014,F,Alina,1694
2014,F,Alinah,17
2014,F,Aline,5
2014,F,Alinna,24
2014,F,Alisa,237
2014,F,Alise,26
2014,F,Alisha,259
2014,M,Alisher,5
2014,F,Alison,1101
2014,F,Alissa,267
2014,F,Alisson,246
2014,M,Alistair,119
2014,M,Alister,17
2014,F,Alisyn,6
2014,F,Alitza,15
2014,F,Alitzel,10
2014,F,Alivia,1593
2014,F,Aliviah,16
2014,F,Alix,5
2014,F,Aliya,271
2014,F,Aliyah,1953
2014,F,Aliyana,142
2014,F,Aliyanna,13
2014,F,Aliza,281
2014,F,Alizabeth,5
2014,F,Alizae,35
2014,F,Alizah,14
2014,F,Alizay,22
2014,F,Alize,43
2014,F,Alizee,14
2014,F,Alizon,9
2014,M,Allan,283
2014,F,Allana,22
2014,F,Allanah,5
2014,F,Allegra,34
2014,M,Allen,836
2014,F,Alley,6
2014,F,Alli,42
2014,F,Alliana,5
2014,F,Allie,1262
2014,F,Allison,5473
2014,F,Allisson,39
2014,F,Alliyah,30
2014,F,Allure,5
2014,F,Ally,359
2014,F,Allyana,5
2014,F,Allyanna,5
2014,F,Allyson,984
2014,F,Allyssa,6
2014,F,Allysson,6
2014,F,Allyzon,5
2014,F,Alma,377
2014,F,Alona,20
2014,F,Alondra,874
2014,F,Alonna,31
2014,M,Alonso,305
2014,M,Alonzo,473
2014,F,Alora,130
2014,M,Alpha,16
2014,M,Alphonso,5
2014,M,Alston,33
2014,F,Altair,5
2014,M,Alter,9
2014,F,Althea,41
2014,M,Alton,103
2014,M,Alvaro,167
2014,M,Alvin,416
2014,F,Alvina,5
2014,F,Aly,14
2014,F,Alya,24
2014,F,Alyah,16
2014,M,Alyan,5
2014,F,Alyana,43
2014,F,Alyanna,67
2014,F,Alyannah,6
2014,F,Alyce,22
2014,F,Alycia,20
2014,F,Alydia,5
2014,F,Alyna,64
2014,F,Alynna,29
2014,F,Alysa,19
2014,F,Alysandra,5
2014,F,Alyse,114
2014,F,Alysha,19
2014,F,Alysia,33
2014,F,Alyson,454
2014,F,Alyssa,3830
2014,F,Alyssah,8
2014,F,Alyssandra,21
2014,F,Alyssia,25
2014,F,Alysson,54
2014,F,Alyvia,253
2014,F,Alyza,18
2014,F,Alyzah,7
2014,M,Amaan,26
2014,F,Amada,12
2014,M,Amadeo,17
2014,M,Amadeus,8
2014,M,Amado,26
2014,M,Amador,15
2014,M,Amadou,23
2014,F,Amaia,51
2014,F,Amaiah,5
2014,F,Amaira,12
2014,F,Amairani,28
2014,F,Amairany,27
2014,F,Amaiya,33
2014,F,Amaiyah,5
2014,F,Amal,55
2014,F,Amalia,251
2014,F,Amalie,5
2014,F,Amalya,11
2014,M,Aman,15
2014,F,Amanda,1026
2014,F,Amani,411
2014,M,Amani,32
2014,M,Amanuel,5
2014,M,Amar,97
2014,F,Amara,573
2014,F,Amarachi,11
2014,F,Amarah,38
2014,M,Amare,216
2014,M,Amaree,5
2014,F,Amari,556
2014,M,Amari,952
2014,F,Amaria,36
2014,F,Amariah,71
2014,F,Amariana,17
2014,F,Amarianna,5
2014,F,Amarie,68
2014,M,Amarii,5
2014,F,Amarilis,5
2014,M,Amarion,104
2014,F,Amaris,196
2014,F,Amarissa,5
2014,F,Amariyah,10
2014,M,Amaru,6
2014,F,Amaryllis,14
2014,F,Amauri,5
2014,M,Amauri,46
2014,M,Amaury,20
2014,F,Amaya,1343
2014,F,Amayah,159
2014,F,Amayrani,6
2014,M,Amaziah,13
2014,F,Ambar,30
2014,F,Amber,1035
2014,F,Amberlee,18
2014,F,Amberly,78
2014,F,Amberlyn,8
2014,F,Amberlynn,21
2014,F,Ambrielle,10
2014,M,Ambrose,23
2014,M,Ameen,16
2014,F,Ameena,41
2014,F,Ameenah,7
2014,M,Ameer,188
2014,F,Ameera,58
2014,F,Ameerah,44
2014,F,Amel,5
2014,F,Amelia,8798
2014,F,Ameliah,15
2014,F,Amelie,387
2014,F,Amellia,5
2014,F,Amen,13
2014,M,Amen,12
2014,F,Amena,8
2014,M,Amere,44
2014,F,Ameria,12
2014,F,America,272
2014,F,Amerie,88
2014,F,Amery,11
2014,F,Amethyst,42
2014,F,Ameya,12
2014,F,Ami,21
2014,F,Amia,356
2014,F,Amiah,134
2014,F,Amie,37
2014,F,Amila,7
2014,F,Amilah,6
2014,F,Amilia,59
2014,F,Amilya,16
2014,M,Amin,57
2014,F,Amina,743
2014,F,Aminah,200
2014,F,Aminata,46
2014,M,Amine,5
2014,M,Amir,1796
2014,F,Amira,733
2014,F,Amiracle,42
2014,F,Amirah,389
2014,M,Amiri,5
2014,M,Amirjon,6
2014,F,Amisha,5
2014,M,Amit,12
2014,F,Amiya,351
2014,F,Amiyah,1035
2014,M,Amjad,5
2014,M,Ammar,83
2014,M,Ammon,62
2014,F,Ammy,26
2014,F,Amna,12
2014,F,Amoni,6
2014,F,Amor,86
2014,F,Amora,113
2014,F,Amore,21
2014,F,Amorette,5
2014,F,Amorie,10
2014,M,Amos,323
2014,F,Amour,7
2014,M,Amr,7
2014,F,Amreen,5
2014,F,Amri,17
2014,F,Amrita,5
2014,M,Amrom,7
2014,F,Amy,2174
2014,F,Amya,303
2014,F,Amyah,80
2014,F,Amyiah,16
2014,F,Amyra,26
2014,F,Amyrah,12
2014,F,Amyri,5
2014,F,Amzie,6
2014,F,An,14
2014,M,An,7
2014,F,Ana,1523
2014,F,Anabel,241
2014,F,Anabell,52
2014,F,Anabella,550
2014,F,Anabelle,635
2014,F,Anabeth,8
2014,F,Anabia,10
2014,F,Anaelle,7
2014,F,Anagha,5
2014,F,Anahi,409
2014,F,Anahit,5
2014,F,Anahita,5
2014,F,Anahy,11
2014,F,Anai,21
2014,F,Anaia,5
2014,F,Anaiah,99
2014,F,Anaid,9
2014,F,Anais,181
2014,F,Anaiya,37
2014,F,Anaiyah,24
2014,M,Anakin,167
2014,F,Analaya,6
2014,F,Analayah,5
2014,F,Analeah,51
2014,F,Analee,39
2014,F,Analeigh,77
2014,F,Anali,29
2014,F,Analia,176
2014,F,Analiah,32
2014,F,Analicia,30
2014,F,Analie,9
2014,F,Analis,5
2014,F,Analisa,26
2014,F,Analise,85
2014,F,Analiyah,32
2014,F,Analucia,11
2014,F,Analy,41
2014,F,Analynn,5
2014,F,Analyse,5
2014,F,Analyssa,6
2014,F,Anamaria,14
2014,F,Anamarie,8
2014,M,Anand,11
2014,F,Ananya,150
2014,F,Anapaula,18
2014,F,Anari,6
2014,M,Anas,58
2014,F,Anasia,5
2014,F,Anasofia,38
2014,F,Anasophia,5
2014,F,Anastacia,26
2014,F,Anastasia,1313
2014,F,Anavictoria,14
2014,M,Anay,31
2014,F,Anaya,688
2014,F,Anayah,152
2014,F,Anayeli,34
2014,F,Anberlin,5
2014,M,Ander,53
2014,M,Anders,270
2014,M,Andersen,5
2014,F,Anderson,28
2014,M,Anderson,1136
2014,F,Andi,214
2014,M,Andi,7
2014,F,Andie,98
2014,M,Andon,5
2014,M,Andrae,5
2014,M,Andre,1254
2014,F,Andrea,2545
2014,M,Andrea,6
2014,F,Andreah,5
2014,M,Andreas,70
2014,M,Andree,5
2014,M,Andrei,31
2014,M,Andres,1693
2014,M,Andrew,11171
2014,M,Andrey,43
2014,F,Andreya,5
2014,M,Andrez,6
2014,F,Andria,11
2014,M,Andrick,8
2014,M,Andrik,10
2014,F,Andrina,5
2014,F,Andromeda,10
2014,M,Andy,1247
2014,M,Aneesh,9
2014,F,Anel,12
2014,F,Anela,35
2014,F,Anely,5
2014,F,Anessa,29
2014,F,Anett,5
2014,F,Anette,15
2014,M,Angad,13
2014,F,Angel,1170
2014,M,Angel,6294
2014,F,Angela,1712
2014,F,Angelee,9
2014,F,Angeleen,5
2014,F,Angeles,24
2014,F,Angeli,35
2014,F,Angelia,27
2014,F,Angelic,11
2014,F,Angelica,708
2014,F,Angelie,60
2014,F,Angelik,5
2014,F,Angelika,29
2014,F,Angelin,5
2014,F,Angelina,2105
2014,F,Angeline,282
2014,F,Angelique,740
2014,F,Angelis,8
2014,F,Angelita,6
2014,F,Angeliz,5
2014,F,Angelle,7
2014,F,Angelli,6
2014,M,Angello,5
2014,F,Angelmarie,5
2014,M,Angelo,1070
2014,F,Angely,108
2014,F,Angelyn,16
2014,F,Angelynn,9
2014,F,Angie,517
2014,M,Angus,45
2014,F,Anh,5
2014,F,Ani,63
2014,F,Ania,46
2014,F,Aniah,64
2014,M,Anibal,16
2014,F,Anica,7
2014,F,Anika,544
2014,M,Aniket,8
2014,F,Anila,5
2014,F,Anilah,12
2014,M,Anirudh,33
2014,F,Anisa,78
2014,M,Anish,75
2014,F,Anisha,40
2014,F,Anishka,7
2014,M,Anisjon,6
2014,F,Anissa,58
2014,F,Aniston,127
2014,F,Anistyn,45
2014,F,Anita,98
2014,F,Aniya,527
2014,F,Aniyah,1472
2014,F,Aniyla,27
2014,F,Aniylah,34
2014,F,Anja,15
2014,F,Anjali,103
2014,M,Anjel,6
2014,F,Anjelica,6
2014,M,Anmol,9
2014,F,Ann,246
2014,F,Anna,5690
2014,F,Annabel,674
2014,F,Annabell,242
2014,F,Annabella,1265
2014,F,Annabelle,4358
2014,F,Annabeth,153
2014,F,Annagrace,12
2014,F,Annahi,11
2014,F,Annalea,5
2014,F,Annaleah,33
2014,F,Annalee,238
2014,F,Annaleigh,125
2014,F,Annali,9
2014,F,Annalia,19
2014,F,Annalicia,5
2014,F,Annalie,18
2014,F,Annaliese,165
2014,F,Annalisa,59
2014,F,Annalise,658
2014,F,Annaliyah,7
2014,F,Annaly,18
2014,F,Annalyn,22
2014,F,Annalynn,37
2014,F,Annalyse,21
2014,F,Annamaria,5
2014,F,Annamarie,88
2014,F,Annasophia,7
2014,F,Annastasia,6
2014,F,Anne,525
2014,F,Anneliese,165
2014,F,Annelise,163
2014,F,Annelyse,5
2014,F,Annemarie,21
2014,F,Annette,141
2014,F,Annie,1034
2014,F,Annika,487
2014,F,Anniston,265
2014,F,Annistyn,33
2014,F,Annmarie,77
2014,F,Annora,5
2014,F,Annslee,7
2014,F,Annsley,6
2014,F,Anny,7
2014,M,Anoop,5
2014,F,Anora,5
2014,F,Anouk,6
2014,F,Anoushka,9
2014,M,Ansel,61
2014,M,Ansh,91
2014,F,Anshika,6
2014,F,Anslee,67
2014,F,Ansleigh,74
2014,F,Ansley,428
2014,M,Anson,223
2014,M,Anthony,11588
2014,M,Antoine,158
2014,F,Antoinette,40
2014,M,Anton,188
2014,F,Antonella,182
2014,M,Antoni,15
2014,F,Antonia,215
2014,F,Antonina,5
2014,M,Antonino,8
2014,M,Antonio,2875
2014,M,Antony,69
2014,M,Antwan,92
2014,M,Antwon,49
2014,F,Anuhea,20
2014,F,Anushka,15
2014,F,Anvi,45
2014,F,Anvika,5
2014,F,Anvita,7
2014,F,Anvitha,5
2014,M,Anwar,5
2014,F,Anwita,5
2014,F,Anya,635
2014,F,Anyah,7
2014,F,Anyiah,5
2014,F,Anyla,110
2014,F,Anylah,74
2014,F,Anzal,8
2014,F,Aoife,38
2014,F,Aolani,15
2014,F,Aolanis,18
2014,M,Apollo,242
2014,M,Apolo,6
2014,F,April,746
2014,M,Aquiles,6
2014,F,Ara,9
2014,F,Arabella,1901
2014,F,Arabelle,77
2014,F,Araceli,156
2014,F,Aracely,94
2014,F,Aradhya,7
2014,M,Araf,8
2014,F,Aralyn,12
2014,F,Aralynn,26
2014,M,Aram,35
2014,M,Aramis,16
2014,M,Aran,8
2014,F,Arantxa,22
2014,F,Arantza,139
2014,F,Aranza,429
2014,M,Arash,6
2014,M,Arath,14
2014,M,Arav,24
2014,F,Araya,105
2014,F,Arayah,10
2014,M,Archer,1164
2014,M,Archibald,5
2014,M,Archie,51
2014,M,Arda,8
2014,F,Arden,186
2014,M,Arden,40
2014,F,Areej,5
2014,F,Areesha,6
2014,M,Areg,7
2014,M,Arek,5
2014,F,Areli,153
2014,F,Arella,5
2014,F,Arelly,5
2014,F,Arely,332
2014,M,Aren,19
2014,M,Ares,238
2014,F,Argelia,5
2014,M,Arhaan,5
2014,M,Arham,48
2014,F,Ari,183
2014,M,Ari,642
2014,F,Aria,5925
2014,M,Aria,8
2014,F,Ariadna,84
2014,F,Ariadne,297
2014,F,Ariah,365
2014,F,Ariam,6
2014,F,Arian,13
2014,M,Arian,320
2014,F,Ariana,5496
2014,F,Arianah,14
2014,F,Ariane,105
2014,F,Ariani,5
2014,F,Arianna,5267
2014,F,Ariannah,21
2014,F,Arianne,42
2014,F,Arianni,21
2014,F,Arianny,83
2014,F,Ariany,7
2014,F,Aribella,62
2014,M,Aric,17
2014,F,Arie,40
2014,M,Arie,6
2014,F,Arieanna,5
2014,F,Ariel,2424
2014,M,Ariel,272
2014,F,Ariela,97
2014,F,Arielis,5
2014,F,Ariella,806
2014,F,Arielle,954
2014,F,Ariely,5
2014,M,Arien,5
2014,F,Aries,18
2014,M,Aries,117
2014,M,Arihaan,5
2014,F,Arihanna,9
2014,M,Arihant,5
2014,M,Arik,25
2014,F,Arilynn,6
2014,M,Arin,15
2014,F,Arina,30
2014,M,Arion,36
2014,F,Arionna,65
2014,M,Aris,25
2014,F,Arisa,5
2014,F,Arisbeth,18
2014,F,Arisha,26
2014,F,Arissa,33
2014,M,Ariston,7
2014,M,Aristotle,8
2014,M,Arius,16
2014,F,Ariya,270
2014,F,Ariyah,249
2014,M,Ariyan,6
2014,F,Ariyana,93
2014,F,Ariyanna,100
2014,F,Ariyonna,12
2014,F,Ariza,22
2014,F,Arizbeth,5
2014,F,Arizona,34
2014,M,Arjan,14
2014,M,Arjen,13
2014,M,Arjun,616
2014,M,Arlan,6
2014,F,Arleen,39
2014,F,Arlen,5
2014,M,Arlen,11
2014,F,Arlene,109
2014,F,Arlet,22
2014,F,Arleth,64
2014,F,Arlett,17
2014,F,Arlette,78
2014,M,Arley,30
2014,F,Arlin,11
2014,M,Arlin,5
2014,M,Arlind,5
2014,F,Arliz,6
2014,M,Arlo,477
2014,F,Arlyn,8
2014,F,Arlynn,5
2014,M,Armaan,113
2014,M,Arman,69
2014,M,Armand,12
2014,M,Armando,740
2014,F,Armani,401
2014,M,Armani,536
2014,M,Armen,16
2014,M,Armin,25
2014,M,Armon,30
2014,M,Armond,5
2014,F,Armoni,56
2014,M,Armoni,5
2014,F,Armonie,6
2014,F,Arna,5
2014,M,Arnav,210
2014,M,Arnold,39
2014,M,Arnoldo,14
2014,M,Arnulfo,28
2014,F,Arohi,13
2014,M,Aron,271
2014,F,Arpi,5
2014,F,Arriana,18
2014,F,Arrianna,15
2014,M,Arron,17
2014,F,Arrow,6
2014,M,Arrow,26
2014,F,Arsema,13
2014,M,Arsen,10
2014,M,Arsh,5
2014,M,Arshan,12
2014,F,Arshiya,5
2014,M,Art,5
2014,M,Artem,24
